word_id	utterance_id	location	surface	auto	fix	speaker	langid	filename	clause	clauseno
471	60	2	yeah	yeah.ADV		ELI	eng	sastre13		
472	60	3	.			ELI	999	sastre13		
473	61	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
474	61	2	was	was.V.13S.PAST		COL	eng	sastre13		
475	61	3	gonna	go.V.PRESPART+TO.PREP		COL	eng	sastre13		
476	61	4	I	I.PRON.SUB.1S		COL	eng	sastre13		
477	61	5	was	was.V.13S.PAST		COL	eng	sastre13		
478	61	6	gonna	go.V.PRESPART+TO.PREP		COL	eng	sastre13		
479	61	7	tell	tell.V.INFIN		COL	eng	sastre13		
480	61	8	you	you.PRON.SUB.2SP		COL	eng	sastre13		
481	61	9	that	that.DEM.FAR		COL	eng	sastre13		
482	61	10	.			COL	999	sastre13		
483	62	1	so	so.ADV		COL	eng	sastre13		
484	62	2	why	why.REL		COL	eng	sastre13		
485	62	3	why	why.REL		COL	eng	sastre13		
486	62	4	do	do.V.PRES		COL	eng	sastre13		
487	62	5	you	you.PRON.SUB.2SP		COL	eng	sastre13		
488	62	6	think	think.V.2SP.PRES		COL	eng	sastre13		
489	62	7	that	that.CONJ		COL	eng	sastre13		
490	62	8	I	I.PRON.SUB.1S		COL	eng	sastre13		
491	62	9	was	was.V.13S.PAST		COL	eng	sastre13		
492	62	10	like	like.CONJ		COL	eng	sastre13		
493	62	11	mad	mad.ADJ		COL	eng	sastre13		
494	62	12	at	at.PREP		COL	eng	sastre13		
495	62	13	you	you.PRON.SUB.2SP		COL	eng	sastre13		
496	62	14	.			COL	999	sastre13		
497	63	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
498	63	2	don't	do.V.1S.PRES+NEG		COL	eng	sastre13		
499	63	3	understand	understand.V.INFIN		COL	eng	sastre13		
500	63	4	.			COL	999	sastre13		
501	64	1	because	because.CONJ		ELI	eng	sastre13		
502	64	2	hello	hello.N.SG		ELI	eng	sastre13		
503	64	3	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
504	64	4	didn't	did.V.PAST+NEG		ELI	eng	sastre13		
505	64	5	talk	talk.SV.INFIN		ELI	eng	sastre13		
506	64	6	to	to.PREP		ELI	eng	sastre13		
507	64	7	me	me.PRON.OBJ.1S		ELI	eng	sastre13		
508	64	8	the	the.DET.DEF		ELI	eng	sastre13		
509	64	9	whole	whole.ADJ		ELI	eng	sastre13		
510	64	10	Sunday	name		ELI	eng	sastre13		
511	64	11	.			ELI	999	sastre13		
512	65	1	actually	actual.ADJ+ADV		COL	eng	sastre13		
513	65	2	no	no.ADV		COL	eng	sastre13		
514	65	3	the	the.DET.DEF		COL	eng	sastre13		
515	65	4	reason	reason.N.SG		COL	eng	sastre13		
516	65	5	why	why.REL		COL	eng	sastre13		
517	65	6	is	is.V.3S.PRES		COL	eng	sastre13		
518	65	7	because	because.CONJ		COL	eng	sastre13		
519	65	8	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
520	65	9	like	like.CONJ		COL	eng	sastre13		
521	65	10	I	I.PRON.SUB.1S		COL	eng	sastre13		
522	65	11	kind	kind.ADJ.[or].kind.N.SG		COL	eng	sastre13		
523	65	12	of	of.PREP		COL	eng	sastre13		
524	65	13	felt	felt.SV.INFIN		COL	eng	sastre13		
525	65	14	bad	bad.ADJ		COL	eng	sastre13		
526	65	15	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
527	65	16	about	about.PREP		COL	eng	sastre13		
528	65	17	what	what.REL		COL	eng	sastre13		
529	65	18	happened	happen.V.PAST		COL	eng	sastre13		
530	65	19	.			COL	999	sastre13		
531	66	1	and	and.CONJ		COL	eng	sastre13		
532	66	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
533	66	3	don't	do.V.1S.PRES+NEG		COL	eng	sastre13		
534	66	4	really	real.ADJ+ADV		COL	eng	sastre13		
535	66	5	want	want.SV.INFIN		COL	eng	sastre13		
536	66	6	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
537	66	7	for	for.PREP		COL	eng	sastre13		
538	66	8	me	me.PRON.OBJ.1S		COL	eng	sastre13		
539	66	9	to	to.PREP		COL	eng	sastre13		
540	66	10	be	be.V.INFIN		COL	eng	sastre13		
541	66	11	the	the.DET.DEF		COL	eng	sastre13		
542	66	12	issue	issue.N.SG		COL	eng	sastre13		
543	66	13	like	like.CONJ.[or].like.N.SG		COL	eng	sastre13		
544	66	14	between	between.PREP		COL	eng	sastre13		
545	66	15	you	you.PRON.SUB.2SP		COL	eng	sastre13		
546	66	16	and	and.CONJ		COL	eng	sastre13		
547	66	17	my	my.ADJ.POSS.1S		COL	eng	sastre13		
548	66	18	mom	mom.N.SG		COL	eng	sastre13		
549	66	19	.			COL	999	sastre13		
550	67	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
551	67	2	know	know.V.2SP.PRES		COL	eng	sastre13		
552	67	3	like	like.CONJ		COL	eng	sastre13		
553	67	4	I	I.PRON.SUB.1S		COL	eng	sastre13		
554	67	5	don't	do.V.1S.PRES+NEG		COL	eng	sastre13		
555	67	6	want	want.V.INFIN		COL	eng	sastre13		
556	67	7	that	that.CONJ		COL	eng	sastre13		
557	67	8	I	I.PRON.SUB.1S		COL	eng	sastre13		
558	67	9	don't	do.V.1S.PRES+NEG		COL	eng	sastre13		
559	67	10	want	want.V.INFIN		COL	eng	sastre13		
560	67	11	myself	myself.PRON.REFL.1S		COL	eng	sastre13		
561	67	12	to	to.PREP		COL	eng	sastre13		
562	67	13	come	come.V.INFIN		COL	eng	sastre13		
563	67	14	up	up.ADV		COL	eng	sastre13		
564	67	15	in	in.PREP		COL	eng	sastre13		
565	67	16	like	like.CONJ.[or].like.N.SG		COL	eng	sastre13		
566	67	17	anyway	anyway.ADV		COL	eng	sastre13		
567	67	18	or	or.CONJ		COL	eng	sastre13		
568	67	19	form	form.N.SG		COL	eng	sastre13		
569	67	20	possible	possible.ADJ		COL	eng	sastre13		
570	67	21	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
571	67	22	.			COL	999	sastre13		
572	68	1	mmhm	mmhm.IM		ELI	eng	sastre13		
573	68	2	.			ELI	999	sastre13		
574	69	1	and	and.CONJ		COL	eng	sastre13		
575	69	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
576	69	3	and	and.CONJ		COL	eng	sastre13		
577	69	4	like	like.CONJ		COL	eng	sastre13		
578	69	5	kind	kind.ADJ.[or].kind.N.SG		COL	eng	sastre13		
579	69	6	of	of.PREP		COL	eng	sastre13		
580	69	7	I	I.PRON.SUB.1S		COL	eng	sastre13		
581	69	8	was	was.V.13S.PAST		COL	eng	sastre13		
582	69	9	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
583	69	10	kind	kind.ADJ.[or].kind.N.SG		COL	eng	sastre13		
584	69	11	of	of.PREP		COL	eng	sastre13		
585	69	12	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
586	69	13	.			COL	999	sastre13		
587	70	1	well	well.ADV		COL	eng	sastre13		
588	70	2	you	you.PRON.SUB.2SP		COL	eng	sastre13		
589	70	3	know	know.V.2SP.PRES		COL	eng	sastre13		
590	70	4	like	like.CONJ		COL	eng	sastre13		
591	70	5	like	like.CONJ		COL	eng	sastre13		
592	70	6	I	I.PRON.SUB.1S		COL	eng	sastre13		
593	70	7	don't	do.V.1S.PRES+NEG		COL	eng	sastre13		
594	70	8	know	know.V.INFIN		COL	eng	sastre13		
595	70	9	what	what.REL		COL	eng	sastre13		
596	70	10	to	to.PREP		COL	eng	sastre13		
597	70	11	do	do.V.INFIN		COL	eng	sastre13		
598	70	12	.			COL	999	sastre13		
599	71	1	because	because.CONJ		COL	eng	sastre13		
600	71	2	the	the.DET.DEF		COL	eng	sastre13		
601	71	3	thing	thing.N.SG		COL	eng	sastre13		
602	71	4	is	is.V.3S.PRES		COL	eng	sastre13		
603	71	5	like	like.CONJ		COL	eng	sastre13		
604	71	6	the	the.DET.DEF		COL	eng	sastre13		
605	71	7	thing	thing.N.SG		COL	eng	sastre13		
606	71	8	is	is.V.3S.PRES		COL	eng	sastre13		
607	71	9	I	I.PRON.SUB.1S		COL	eng	sastre13		
608	71	10	you	you.PRON.SUB.2SP		COL	eng	sastre13		
609	71	11	know	know.V.2SP.PRES		COL	eng	sastre13		
610	71	12	.			COL	999	sastre13		
611	72	1	mmhm	mmhm.IM		ELI	eng	sastre13		
612	72	2	.			ELI	999	sastre13		
613	73	1	yeah	yeah.ADV		COL	eng	sastre13		
614	73	2	.			COL	999	sastre13		
615	74	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
616	74	2	know	know.V.2SP.PRES		COL	eng	sastre13		
617	74	3	I	I.PRON.SUB.1S		COL	eng	sastre13		
618	74	4	don't	do.V.1S.PRES+NEG		COL	eng	sastre13		
619	74	5	have	have.V.INFIN		COL	eng	sastre13		
620	74	6	to	to.PREP		COL	eng	sastre13		
621	74	7	say	say.V.INFIN		COL	eng	sastre13		
622	74	8	it	it.PRON.OBJ.3S		COL	eng	sastre13		
623	74	9	.			COL	999	sastre13		
624	75	1	but	but.CONJ		COL	eng	sastre13		
625	75	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
626	75	3	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
627	75	4	like	like.CONJ		COL	eng	sastre13		
628	75	5	I	I.PRON.SUB.1S		COL	eng	sastre13		
629	75	6	think	think.V.1S.PRES		COL	eng	sastre13		
630	75	7	sometimes	sometimes.ADV.[or].sometime.ADV+PV		COL	eng	sastre13		
631	75	8	like	like.CONJ		COL	eng	sastre13		
632	75	9	it	it.PRON.SUB.3S		COL	eng	sastre13		
633	75	10	when	when.CONJ		COL	eng	sastre13		
634	75	11	I	I.PRON.SUB.1S		COL	eng	sastre13		
635	75	12	try	try.V.1S.PRES		COL	eng	sastre13		
636	75	13	to	to.PREP		COL	eng	sastre13		
637	75	14	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
638	75	15	talk	talk.V.INFIN		COL	eng	sastre13		
639	75	16	to	to.PREP		COL	eng	sastre13		
640	75	17	you	you.PRON.SUB.2SP		COL	eng	sastre13		
641	75	18	and	and.CONJ		COL	eng	sastre13		
642	75	19	stuff	stuff.V.INFIN		COL	eng	sastre13		
643	75	20	like	like.CONJ		COL	eng	sastre13		
644	75	21	that	that.DEM.FAR		COL	eng	sastre13		
645	75	22	like	like.V.INFIN		COL	eng	sastre13		
646	75	23	it	it.PRON.OBJ.3S		COL	eng	sastre13		
647	75	24	can	can.V.3S.PRES		COL	eng	sastre13		
648	75	25	be	be.V.INFIN		COL	eng	sastre13		
649	75	26	taken	taken.V.PASTPART		COL	eng	sastre13		
650	75	27	as	as.CONJ		COL	eng	sastre13		
651	75	28	like	like.CONJ		COL	eng	sastre13		
652	75	29	ammunition	ammunition.N.SG		COL	eng	sastre13		
653	75	30	you	you.PRON.SUB.2SP		COL	eng	sastre13		
654	75	31	know	know.V.2SP.PRES		COL	eng	sastre13		
655	75	32	to	to.PREP		COL	eng	sastre13		
656	75	33	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
657	75	34	.			COL	999	sastre13		
658	76	1	ammunition	ammunition.N.SG		ELI	eng	sastre13		
659	76	2	what	what.REL		ELI	eng	sastre13		
660	76	3	is	is.V.3S.PRES		ELI	eng	sastre13		
661	76	4	what	what.REL		ELI	eng	sastre13		
662	76	5	what	what.REL		ELI	eng	sastre13		
663	76	6	do	do.SV.INFIN		ELI	eng	sastre13		
664	76	7	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
665	76	8	mean	mean.V.2SP.PRES		ELI	eng	sastre13		
666	76	9	by	by.PREP		ELI	eng	sastre13		
667	76	10	that	that.DEM.FAR		ELI	eng	sastre13		
668	76	11	?			ELI	999	sastre13		
669	77	1	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
670	77	2	the	the.DET.DEF		COL	eng	sastre13		
671	77	3	fights	fight.N.PL		COL	eng	sastre13		
672	77	4	can	can.V.123SP.PRES		COL	eng	sastre13		
673	77	5	get	get.V.INFIN		COL	eng	sastre13		
674	77	6	worse	worse.ADJ		COL	eng	sastre13		
675	77	7	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
676	77	8	because	because.CONJ		COL	eng	sastre13		
677	77	9	you	you.PRON.SUB.2SP		COL	eng	sastre13		
678	77	10	know	know.V.2SP.PRES		COL	eng	sastre13		
679	77	11	like	like.CONJ		COL	eng	sastre13		
680	77	12	something	something.PRON		COL	eng	sastre13		
681	77	13	might	might.SV.INFIN		COL	eng	sastre13		
682	77	14	happen	happen.SV.INFIN		COL	eng	sastre13		
683	77	15	between	between.PREP		COL	eng	sastre13		
684	77	16	us	us.PRON.OBJ.1P		COL	eng	sastre13		
685	77	17	or	or.CONJ		COL	eng	sastre13		
686	77	18	whatever	whatever.REL		COL	eng	sastre13		
687	77	19	.			COL	999	sastre13		
688	78	1	and	and.CONJ		COL	eng	sastre13		
689	78	2	I'm	I.PRON.SUB.1S+BE.V.PRES		COL	eng	sastre13		
690	78	3	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
691	78	4	like	like.CONJ		COL	eng	sastre13		
692	78	5	.			COL	999	sastre13		
693	79	1	.			COL	999	sastre13		
694	80	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
695	80	2	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
696	80	3	kind	kind.ADJ.[or].kind.N.SG		COL	eng	sastre13		
697	80	4	of	of.PREP		COL	eng	sastre13		
698	80	5	felt	felt.SV.INFIN		COL	eng	sastre13		
699	80	6	bad	bad.ADJ		COL	eng	sastre13		
700	80	7	because	because.CONJ		COL	eng	sastre13		
701	80	8	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
702	80	9	the	the.DET.DEF		COL	eng	sastre13		
703	80	10	last	last.ADJ		COL	eng	sastre13		
704	80	11	thing	thing.N.SG		COL	eng	sastre13		
705	80	12	that	that.CONJ		COL	eng	sastre13		
706	80	13	I	I.PRON.SUB.1S		COL	eng	sastre13		
707	80	14	want	want.V.1S.PRES		COL	eng	sastre13		
708	80	15	is	is.V.3S.PRES		COL	eng	sastre13		
709	80	16	for	for.PREP		COL	eng	sastre13		
710	80	17	you	you.PRON.OBJ.2SP		COL	eng	sastre13		
711	80	18	and	and.CONJ		COL	eng	sastre13		
712	80	19	my	my.ADJ.POSS.1S		COL	eng	sastre13		
713	80	20	mom	mom.N.SG		COL	eng	sastre13		
714	80	21	to	to.PREP		COL	eng	sastre13		
715	80	22	fight	fight.V.INFIN		COL	eng	sastre13		
716	80	23	like	like.CONJ		COL	eng	sastre13		
717	80	24	over	over.ADV.[or].over.PREP		COL	eng	sastre13		
718	80	25	something	something.PRON		COL	eng	sastre13		
719	80	26	stupid	stupid.ADJ		COL	eng	sastre13		
720	80	27	that	that.CONJ.[or].that.DEM.FAR		COL	eng	sastre13		
721	80	28	happened	happen.V.INFIN+AV		COL	eng	sastre13		
722	80	29	between	between.PREP		COL	eng	sastre13		
723	80	30	us	us.PRON.OBJ.1P		COL	eng	sastre13		
724	80	31	you	you.PRON.SUB.2SP		COL	eng	sastre13		
725	80	32	know	know.V.2SP.PRES		COL	eng	sastre13		
726	80	33	.			COL	999	sastre13		
727	81	1	yeah	yeah.ADV		ELI	eng	sastre13		
728	81	2	.			ELI	999	sastre13		
729	82	1	and	and.CONJ		COL	eng	sastre13		
730	82	2	I'm	I.PRON.SUB.1S+BE.V.PRES		COL	eng	sastre13		
731	82	3	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
732	82	4	like	like.CONJ		COL	eng	sastre13		
733	82	5	whatever	whatever.REL		COL	eng	sastre13		
734	82	6	.			COL	999	sastre13		
735	83	1	kind	kind.ADJ.[or].kind.N.SG		COL	eng	sastre13		
736	83	2	of	of.PREP		COL	eng	sastre13		
737	83	3	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
738	83	4	the	the.DET.DEF		COL	eng	sastre13		
739	83	5	same	same.ADJ		COL	eng	sastre13		
740	83	6	.			COL	999	sastre13		
741	84	1	.			ELI	999	sastre13		
742	85	1	yeah	yeah.ADV		COL	eng	sastre13		
743	85	2	.			COL	999	sastre13		
744	86	1	go	go.V.INFIN		COL	eng	sastre13		
745	86	2	ahead	ahead.ADV		COL	eng	sastre13		
746	86	3	.			COL	999	sastre13		
747	87	1	kind	kind.ADJ.[or].kind.N.SG		ELI	eng	sastre13		
748	87	2	of	of.PREP		ELI	eng	sastre13		
749	87	3	like	like.CONJ.[or].like.SV.INFIN		ELI	eng	sastre13		
750	87	4	what	what.REL		ELI	eng	sastre13		
751	87	5	?			ELI	999	sastre13		
752	88	1	no	no.ADV		COL	eng	sastre13		
753	88	2	go	go.N.SG		COL	eng	sastre13		
754	88	3	ahead	ahead.ADV		COL	eng	sastre13		
755	88	4	.			COL	999	sastre13		
756	89	1	kind	kind.ADJ.[or].kind.N.SG		ELI	eng	sastre13		
757	89	2	of	of.PREP		ELI	eng	sastre13		
758	89	3	like	like.CONJ.[or].like.SV.INFIN		ELI	eng	sastre13		
759	89	4	what	what.REL		ELI	eng	sastre13		
760	89	5	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
761	89	6	saying	say.V.PRESPART		ELI	eng	sastre13		
762	89	7	.			ELI	999	sastre13		
763	90	1	kind	kind.ADJ.[or].kind.N.SG		COL	eng	sastre13		
764	90	2	of	of.PREP		COL	eng	sastre13		
765	90	3	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
766	90	4	the	the.DET.DEF		COL	eng	sastre13		
767	90	5	reason	reason.N.SG		COL	eng	sastre13		
768	90	6	you	you.PRON.SUB.2SP		COL	eng	sastre13		
769	90	7	gave	gave.V.2SP.PRES		COL	eng	sastre13		
770	90	8	for	for.PREP		COL	eng	sastre13		
771	90	9	not	not.ADV		COL	eng	sastre13		
772	90	10	like	like.CONJ		COL	eng	sastre13		
773	90	11	doing	do.V.PRESPART		COL	eng	sastre13		
774	90	12	that	that.DEM.FAR		COL	eng	sastre13		
775	90	13	thing	thing.N.SG		COL	eng	sastre13		
776	90	14	a	a.DET.INDEF		COL	eng	sastre13		
777	90	15	long	long.ADJ		COL	eng	sastre13		
778	90	16	time	time.N.SG		COL	eng	sastre13		
779	90	17	ago	ago.ADV		COL	eng	sastre13		
780	90	18	when	when.CONJ		COL	eng	sastre13		
781	90	19	I	I.PRON.SUB.1S		COL	eng	sastre13		
782	90	20	asked	ask.V.PAST		COL	eng	sastre13		
783	90	21	you	you.PRON.SUB.2SP		COL	eng	sastre13		
784	90	22	.			COL	999	sastre13		
785	91	1	I'm	I.PRON.SUB.1S+BE.V.PRES		COL	eng	sastre13		
786	91	2	trying	try.V.PRESPART		COL	eng	sastre13		
787	91	3	to	to.PREP		COL	eng	sastre13		
788	91	4	be	be.V.INFIN		COL	eng	sastre13		
789	91	5	like	like.CONJ		COL	eng	sastre13		
790	91	6	.			COL	999	sastre13		
791	92	1	yes	yes.ADV		ELI	eng	sastre13		
792	92	2	.			ELI	999	sastre13		
793	93	1	yeah	yeah.ADV		COL	eng	sastre13		
794	93	2	.			COL	999	sastre13		
795	94	1	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
796	94	2	trying	try.V.PRESPART		ELI	eng	sastre13		
797	94	3	to	to.PREP		ELI	eng	sastre13		
798	94	4	think	think.V.INFIN		ELI	eng	sastre13		
799	94	5	.			ELI	999	sastre13		
800	95	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
801	95	2	kind	kind.ADJ.[or].kind.N.SG		COL	eng	sastre13		
802	95	3	of	of.PREP		COL	eng	sastre13		
803	95	4	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
804	95	5	the	the.DET.DEF		COL	eng	sastre13		
805	95	6	same	same.ADJ		COL	eng	sastre13		
806	95	7	reason	reason.N.SG		COL	eng	sastre13		
807	95	8	that	that.CONJ		COL	eng	sastre13		
808	95	9	you	you.PRON.SUB.2SP		COL	eng	sastre13		
809	95	10	gave	gave.V.2SP.PRES		COL	eng	sastre13		
810	95	11	her	her.ADJ.POSS.F.3S.[or].her.PRON.OBJ.F.3S		COL	eng	sastre13		
811	95	12	.			COL	999	sastre13		
812	96	1	like	like.CONJ		COL	eng	sastre13		
813	96	2	you	you.PRON.SUB.2SP		COL	eng	sastre13		
814	96	3	don't	do.V.2SP.PRES+NEG		COL	eng	sastre13		
815	96	4	want	want.V.INFIN		COL	eng	sastre13		
816	96	5	like	like.CONJ		COL	eng	sastre13		
817	96	6	your	your.ADJ.POSS.2SP		COL	eng	sastre13		
818	96	7	relationship	relationship.N.SG		COL	eng	sastre13		
819	96	8	to	to.PREP		COL	eng	sastre13		
820	96	9	go	go.V.INFIN		COL	eng	sastre13		
821	96	10	bad	bad.ADJ		COL	eng	sastre13		
822	96	11	because	because.CONJ		COL	eng	sastre13		
823	96	12	of	of.PREP		COL	eng	sastre13		
824	96	13	what	what.REL		COL	eng	sastre13		
825	96	14	happens	happen.SV.INFIN+PV		COL	eng	sastre13		
826	96	15	between	between.PREP		COL	eng	sastre13		
827	96	16	us	us.PRON.OBJ.1P		COL	eng	sastre13		
828	96	17	basically	basically.ADV		COL	eng	sastre13		
829	96	18	.			COL	999	sastre13		
830	97	1	ok	unk		ELI	eng	sastre13		
831	97	2	.			ELI	999	sastre13		
832	98	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
833	98	2	?			COL	999	sastre13		
834	99	1	but	but.CONJ		ELI	eng	sastre13		
835	99	2	um	um.IM		ELI	eng	sastre13		
836	99	3	what	what.REL		ELI	eng	sastre13		
837	99	4	was	was.V.3S.PAST		ELI	eng	sastre13		
838	99	5	I	I.PRON.SUB.1S		ELI	eng	sastre13		
839	99	6	gonna	go.V.PRESPART+TO.PREP		ELI	eng	sastre13		
840	99	7	tell	tell.V.INFIN		ELI	eng	sastre13		
841	99	8	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
842	99	9	?			ELI	999	sastre13		
843	100	1	but	but.CONJ		COL	eng	sastre13		
844	100	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
845	100	3	wasn't	was.V.13S.PAST+NEG		COL	eng	sastre13		
846	100	4	mad	mad.ADJ		COL	eng	sastre13		
847	100	5	at	at.PREP		COL	eng	sastre13		
848	100	6	you	you.PRON.SUB.2SP		COL	eng	sastre13		
849	100	7	.			COL	999	sastre13		
850	101	1	like	like.V.INFIN		COL	eng	sastre13		
851	101	2	it	it.PRON.OBJ.3S		COL	eng	sastre13		
852	101	3	doesn't	does.V.3S.PRES+NEG		COL	eng	sastre13		
853	101	4	make	make.SV.INFIN		COL	eng	sastre13		
854	101	5	any	any.ADJ		COL	eng	sastre13		
855	101	6	sense	sense.N.SG		COL	eng	sastre13		
856	101	7	.			COL	999	sastre13		
857	102	1	think	think.V.INFIN		COL	eng	sastre13		
858	102	2	about	about.PREP		COL	eng	sastre13		
859	102	3	it	it.PRON.OBJ.3S		COL	eng	sastre13		
860	102	4	.			COL	999	sastre13		
861	103	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
862	103	2	mean	mean.V.1S.PRES		COL	eng	sastre13		
863	103	3	you	you.PRON.SUB.2SP		COL	eng	sastre13		
864	103	4	called	call.V.PAST		COL	eng	sastre13		
865	103	5	me	me.PRON.OBJ.1S		COL	eng	sastre13		
866	103	6	in	in.PREP		COL	eng	sastre13		
867	103	7	order	ord.N.SG+COMP.AG.[or].order.N.SG		COL	eng	sastre13		
868	103	8	to	to.PREP		COL	eng	sastre13		
869	103	9	talk	talk.V.INFIN		COL	eng	sastre13		
870	103	10	to	to.PREP		COL	eng	sastre13		
871	103	11	my	my.ADJ.POSS.1S		COL	eng	sastre13		
872	103	12	mom	mom.N.SG		COL	eng	sastre13		
873	103	13	.			COL	999	sastre13		
874	104	1	yeah	yeah.ADV		ELI	eng	sastre13		
875	104	2	yeah	yeah.ADV		ELI	eng	sastre13		
876	104	3	.			ELI	999	sastre13		
877	105	1	and	and.CONJ		COL	eng	sastre13		
878	105	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
879	105	3	picked	pick.V.PAST		COL	eng	sastre13		
880	105	4	up	up.ADV		COL	eng	sastre13		
881	105	5	the	the.DET.DEF		COL	eng	sastre13		
882	105	6	phone	phone.N.SG		COL	eng	sastre13		
883	105	7	.			COL	999	sastre13		
884	106	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
885	106	2	know	know.V.1S.PRES		ELI	eng	sastre13		
886	106	3	.			ELI	999	sastre13		
887	107	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
888	107	2	kind	kind.ADJ.[or].kind.N.SG		ELI	eng	sastre13		
889	107	3	I	I.PRON.SUB.1S		ELI	eng	sastre13		
890	107	4	figured	unk		ELI	eng	sastre13		
891	107	5	.			ELI	999	sastre13		
892	108	1	but	but.CONJ		ELI	eng	sastre13		
893	108	2	I	I.PRON.SUB.1S		ELI	eng	sastre13		
894	108	3	was	was.V.13S.PAST		ELI	eng	sastre13		
895	108	4	just	just.ADJ.[or].just.ADV		ELI	eng	sastre13		
896	108	5	.			ELI	999	sastre13		
897	109	1	anyways	anyway.ADV+PV.[or].anyways.ADV		ELI	eng	sastre13		
898	109	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
899	109	3	ok	unk		ELI	eng	sastre13		
900	109	4	.			ELI	999	sastre13		
901	110	1	it	it.PRON.SUB.3S		ELI	eng	sastre13		
902	110	2	was	was.V.3S.PAST		ELI	eng	sastre13		
903	110	3	I	I.PRON.SUB.1S		ELI	eng	sastre13		
904	110	4	wasn't	was.V.13S.PAST+NEG		ELI	eng	sastre13		
905	110	5	feeling	unk		ELI	eng	sastre13		
906	110	6	to	to.PREP		ELI	eng	sastre13		
907	110	7	good	good.ADJ		ELI	eng	sastre13		
908	110	8	on	on.PREP		ELI	eng	sastre13		
909	110	9	Sunday	name		ELI	eng	sastre13		
910	110	10	anyways	anyway.ADV+PV.[or].anyways.ADV		ELI	eng	sastre13		
911	110	11	.			ELI	999	sastre13		
912	111	1	oh	oh.IM		COL	eng	sastre13		
913	111	2	ok	unk		COL	eng	sastre13		
914	111	3	alright	alright.ADV		COL	eng	sastre13		
915	111	4	.			COL	999	sastre13		
916	112	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
917	112	2	ok	unk		ELI	eng	sastre13		
918	112	3	.			ELI	999	sastre13		
919	113	1	yeah	yeah.ADV		ELI	eng	sastre13		
920	113	2	.			ELI	999	sastre13		
921	114	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
922	114	2	thought	thought.V.PAST		COL	eng	sastre13		
923	114	3	I	I.PRON.SUB.1S		COL	eng	sastre13		
924	114	4	was	was.V.13S.PAST		COL	eng	sastre13		
925	114	5	.			COL	999	sastre13		
926	115	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
927	115	2	see	see.V.2SP.PRES		COL	eng	sastre13		
928	115	3	you	you.PRON.SUB.2SP		COL	eng	sastre13		
929	115	4	don't	do.V.2SP.PRES+NEG		COL	eng	sastre13		
930	115	5	really	real.ADJ+ADV		COL	eng	sastre13		
931	115	6	know	know.SV.INFIN		COL	eng	sastre13		
932	115	7	me	me.PRON.OBJ.1S		COL	eng	sastre13		
933	115	8	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
934	115	9	.			COL	999	sastre13		
935	116	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
936	116	2	mean	mean.V.1S.PRES		COL	eng	sastre13		
