word_id	utterance_id	location	surface	auto	fix	com	eng	speaker	langid	filename	clause	clauseno
471	83	7	place	place.N.SG				REB	eng	zeledon2		
472	83	8	because	because.CONJ				REB	eng	zeledon2		
473	83	9	.					REB	999	zeledon2		
474	84	1	yeah	yeah.ADV				MAT	eng	zeledon2		
475	84	2	.					MAT	999	zeledon2		
476	85	1	um	um.IM				MAT	eng	zeledon2		
477	85	2	.					MAT	999	zeledon2		
478	86	1	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
479	86	2	know	know.V.2SP.PRES				REB	eng	zeledon2		
480	86	3	how	how.ADV				REB	eng	zeledon2		
481	86	4	women	women.N.SG				REB	eng	zeledon2		
482	86	5	are	are.V.123P.PRES				REB	eng	zeledon2		
483	86	6	in	in.PREP				REB	eng	zeledon2		
484	86	7	directions	direction.N.PL.[or].directions.N.PL				REB	eng	zeledon2		
485	86	8	.					REB	999	zeledon2		
486	87	1	.					MAT	999	zeledon2		
487	88	1	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
488	88	2	have	have.V.2SP.PRES				REB	eng	zeledon2		
489	88	3	to	to.PREP				REB	eng	zeledon2		
490	88	4	give	give.V.INFIN				REB	eng	zeledon2		
491	88	5	them	them.PRON.OBJ.3P				REB	eng	zeledon2		
492	88	6	a	a.DET.INDEF				REB	eng	zeledon2		
493	88	7	landmark	landmark.N.SG				REB	eng	zeledon2		
494	88	8	.					REB	999	zeledon2		
495	89	1	yeah	yeah.ADV				MAT	eng	zeledon2		
496	89	2	.					MAT	999	zeledon2		
497	90	1	how	how.ADV				MAT	eng	zeledon2		
498	90	2	about	about.PREP				MAT	eng	zeledon2		
499	90	3	.					MAT	999	zeledon2		
500	91	1	well	well.ADV				MAT	eng	zeledon2		
501	91	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
502	91	3	off	off.ADV				MAT	eng	zeledon2		
503	91	4	of	of.PREP				MAT	eng	zeledon2		
504	91	5	Bird	name				MAT	eng	zeledon2		
505	91	6	road	road.N.SG				MAT	eng	zeledon2		
506	91	7	.					MAT	999	zeledon2		
507	92	1	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
508	92	2	know	know.V.1S.PRES				MAT	eng	zeledon2		
509	92	3	I'm	I.PRON.SUB.1S+BE.V.PRES				MAT	eng	zeledon2		
510	92	4	sure	sure.ADJ				MAT	eng	zeledon2		
511	92	5	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
512	92	6	know	know.V.2SP.PRES				MAT	eng	zeledon2		
513	92	7	where	where.REL				MAT	eng	zeledon2		
514	92	8	Bird	name				MAT	eng	zeledon2		
515	92	9	road	road.N.SG				MAT	eng	zeledon2		
516	92	10	is	is.V.3S.PRES				MAT	eng	zeledon2		
517	92	11	right	right.ADJ				MAT	eng	zeledon2		
518	92	12	?					MAT	999	zeledon2		
519	93	1	yes	yes.ADV				REB	eng	zeledon2		
520	93	2	.					REB	999	zeledon2		
521	94	1	right	right.ADJ				MAT	eng	zeledon2		
522	94	2	.					MAT	999	zeledon2		
523	95	1	can	can.V.123SP.PRES				REB	eng	zeledon2		
524	95	2	we	we.PRON.SUB.1P				REB	eng	zeledon2		
525	95	3	use	use.V.1P.PRES				REB	eng	zeledon2		
526	95	4	Bird	name				REB	eng	zeledon2		
527	95	5	Bowl	name				REB	eng	zeledon2		
528	95	6	?					REB	999	zeledon2		
529	96	1	Bird	name				MAT	eng	zeledon2		
530	96	2	what	what.REL				MAT	eng	zeledon2		
531	96	3	Mall	name				MAT	eng	zeledon2		
532	96	4	.					MAT	999	zeledon2		
533	97	1	Bird	name				REB	eng	zeledon2		
534	97	2	Bowl	name				REB	eng	zeledon2		
535	97	3	.					REB	999	zeledon2		
536	98	1	Bird	name				MAT	eng	zeledon2		
537	98	2	Bowl	name				MAT	eng	zeledon2		
538	98	3	um	um.IM				MAT	eng	zeledon2		
539	98	4	yeah	yeah.ADV				MAT	eng	zeledon2		
540	98	5	yeah	yeah.ADV				MAT	eng	zeledon2		
541	98	6	.					MAT	999	zeledon2		
542	99	1	you've	you.PRON.SUB.2SP+HAVE.V.PRES				REB	eng	zeledon2		
543	99	2	been	been.V.PASTPART				REB	eng	zeledon2		
544	99	3	to	to.PREP				REB	eng	zeledon2		
545	99	4	Bird_Bowl	name				REB	eng&spa	zeledon2		
546	99	5	.					REB	999	zeledon2		
547	100	1	no	no.ADV				MAT	eng	zeledon2		
548	100	2	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
549	100	3	have	have.V.1S.PRES				MAT	eng	zeledon2		
550	100	4	seen	seen.V.PAST				MAT	eng	zeledon2		
551	100	5	it	it.PRON.OBJ.3S				MAT	eng	zeledon2		
552	100	6	but	but.CONJ				MAT	eng	zeledon2		
553	100	7	.					MAT	999	zeledon2		
554	101	1	uh	uh.IM				REB	eng&spa	zeledon2		
555	101	2	.					REB	999	zeledon2		
556	102	1	never	never.ADV				MAT	eng	zeledon2		
557	102	2	been	been.V.PASTPART				MAT	eng	zeledon2		
558	102	3	there	there.ADV				MAT	eng	zeledon2		
559	102	4	.					MAT	999	zeledon2		
560	103	1	um	um.IM				MAT	eng	zeledon2		
561	103	2	Bird_Bowl	name				MAT	eng&spa	zeledon2		
562	103	3	farther	farther.ADV				MAT	eng	zeledon2		
563	103	4	west	west.N.SG				MAT	eng	zeledon2		
564	103	5	.					MAT	999	zeledon2		
565	104	1	er	er.IM				REB	eng&spa	zeledon2		
566	104	2	.					REB	999	zeledon2		
567	105	1	way	way.N.SG				MAT	eng	zeledon2		
568	105	2	farther	farther.ADV				MAT	eng	zeledon2		
569	105	3	west	west.N.SG				MAT	eng	zeledon2		
570	105	4	like	like.CONJ.[or].like.N.SG				MAT	eng	zeledon2		
571	105	5	Bird_Bowl	name				MAT	eng&spa	zeledon2		
572	105	6	is	is.V.3S.PRES				MAT	eng	zeledon2		
573	105	7	around	around.ADV				MAT	eng	zeledon2		
574	105	8	like	like.CONJ.[or].like.SV.INFIN				MAT	eng	zeledon2		
575	105	9	ninetieth	ninetieth.ORD				MAT	eng	zeledon2		
576	105	10	avenue	avenue.N.SG				MAT	eng	zeledon2		
577	105	11	.					MAT	999	zeledon2		
578	106	1	ninety	ninety.NUM				REB	eng	zeledon2		
579	106	2	second	second.ADJ				REB	eng	zeledon2		
580	106	3	.					REB	999	zeledon2		
581	107	1	yeah	yeah.ADV				MAT	eng	zeledon2		
582	107	2	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
583	107	3	I'm	I.PRON.SUB.1S+BE.V.PRES				MAT	eng	zeledon2		
584	107	4	around	around.ADV				MAT	eng	zeledon2		
585	107	5	one	one.PRON.SG				MAT	eng	zeledon2		
586	107	6	fifty	fifty.NUM				MAT	eng	zeledon2		
587	107	7	second	second.ADJ				MAT	eng	zeledon2		
588	107	8	.					MAT	999	zeledon2		
589	108	1	yeah	yeah.ADV				REB	eng	zeledon2		
590	108	2	.					REB	999	zeledon2		
591	109	1	.					REB	999	zeledon2		
592	110	1	see	see.V.INFIN				MAT	eng	zeledon2		
593	110	2	that's	that.DEM.FAR+BE.V.3S.PRES				MAT	eng	zeledon2		
594	110	3	what	what.REL				MAT	eng	zeledon2		
595	110	4	I'm	I.PRON.SUB.1S+BE.V.PRES				MAT	eng	zeledon2		
596	110	5	saying	say.V.PRESPART				MAT	eng	zeledon2		
597	110	6	way	way.N.SG				MAT	eng	zeledon2		
598	110	7	west	west.N.SG				MAT	eng	zeledon2		
599	110	8	.					MAT	999	zeledon2		
600	111	1	ok	unk				REB	eng	zeledon2		
601	111	2	.					REB	999	zeledon2		
602	112	1	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
603	112	2	don't	do.V.1S.PRES+NEG				MAT	eng	zeledon2		
604	112	3	.					MAT	999	zeledon2		
605	113	1	Lakes_of_the_Meadow	name				MAT	eng&spa	zeledon2		
606	113	2	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
607	113	3	never	never.ADV				MAT	eng	zeledon2		
608	113	4	heard	heard.AV.PAST				MAT	eng	zeledon2		
609	113	5	of	of.PREP				MAT	eng	zeledon2		
610	113	6	it	it.PRON.OBJ.3S				MAT	eng	zeledon2		
611	113	7	?					MAT	999	zeledon2		
612	114	1	yes	yes.ADV				REB	eng	zeledon2		
613	114	2	.					REB	999	zeledon2		
614	115	1	that's	that.DEM.FAR+BE.V.3S.PRES				MAT	eng	zeledon2		
615	115	2	where	where.REL				MAT	eng	zeledon2		
616	115	3	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
617	115	4	live	live.V.1S.PRES				MAT	eng	zeledon2		
618	115	5	Lakes_of_the_Meadow	name				MAT	eng&spa	zeledon2		
619	115	6	.					MAT	999	zeledon2		
620	116	1	I've	I.PRON.SUB.1S+HAVE.V.PRES				REB	eng	zeledon2		
621	116	2	inputted	input.N.SG+AV				REB	eng	zeledon2		
622	116	3	.					REB	999	zeledon2		
623	117	1	oh	oh.IM				REB	eng	zeledon2		
624	117	2	wait	wait.V.IMPER				REB	eng	zeledon2		
625	117	3	I	I.PRON.SUB.1S				REB	eng	zeledon2		
626	117	4	haven't	have.V.1S.PRES+NEG				REB	eng	zeledon2		
627	117	5	told	told.V.PAST				REB	eng	zeledon2		
628	117	6	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
629	117	7	.					REB	999	zeledon2		
630	118	1	yeah	yeah.ADV				MAT	eng	zeledon2		
631	118	2	.					MAT	999	zeledon2		
632	119	1	job	job.N.SG				REB	eng	zeledon2		
633	119	2	description	description.N.SG				REB	eng	zeledon2		
634	119	3	.					REB	999	zeledon2		
635	120	1	.					MAT	999	zeledon2		
636	121	1	what	what.REL				REB	eng	zeledon2		
637	121	2	I	I.PRON.SUB.1S				REB	eng	zeledon2		
638	121	3	told	told.V.PAST				REB	eng	zeledon2		
639	121	4	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
640	121	5	is	is.V.3S.PRES				REB	eng	zeledon2		
641	121	6	pretty	pretty.ADJ				REB	eng	zeledon2		
642	121	7	much	much.ADJ				REB	eng	zeledon2		
643	121	8	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
644	121	9	know	know.V.2SP.PRES				REB	eng	zeledon2		
645	121	10	the	the.DET.DEF				REB	eng	zeledon2		
646	121	11	receptionist	receptionist.N.SG				REB	eng	zeledon2		
647	121	12	the	the.DET.DEF				REB	eng	zeledon2		
648	121	13	administrative	administrative.ADJ				REB	eng	zeledon2		
649	121	14	assistant	assistant.N.SG				REB	eng	zeledon2		
650	121	15	stuff	stuff.N.SG				REB	eng	zeledon2		
651	121	16	is	is.V.3S.PRES				REB	eng	zeledon2		
652	121	17	mostly	most.ADJ+ADV.[or].mostly.ADV				REB	eng	zeledon2		
653	121	18	for	for.PREP				REB	eng	zeledon2		
654	121	19	ok	unk				REB	eng	zeledon2		
655	121	20	both	both.ADJ				REB	eng	zeledon2		
656	121	21	companies	company.N.PL.[or].companies.N.PL				REB	eng	zeledon2		
657	121	22	do	do.V.3P.PRES				REB	eng	zeledon2		
658	121	23	that	that.DEM.FAR				REB	eng	zeledon2		
659	121	24	.					REB	999	zeledon2		
660	122	1	post_closers	unk				REB	eng	zeledon2		
661	122	2	for	for.PREP				REB	eng	zeledon2		
662	122	3	the	the.DET.DEF				REB	eng	zeledon2		
663	122	4	title	title.N.SG				REB	eng	zeledon2		
664	122	5	company	company.N.SG				REB	eng	zeledon2		
665	122	6	.					REB	999	zeledon2		
666	123	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
667	123	2	also	also.ADV				REB	eng	zeledon2		
668	123	3	process	process.N.SG				REB	eng	zeledon2		
669	123	4	files	file.N.PL				REB	eng	zeledon2		
670	123	5	like	like.CONJ.[or].like.V.3P.PRES				REB	eng	zeledon2		
671	123	6	when	when.CONJ				REB	eng	zeledon2		
672	123	7	they	they.PRON.SUB.3P				REB	eng	zeledon2		
673	123	8	come	come.V.3P.PRES				REB	eng	zeledon2		
674	123	9	in	in.PREP				REB	eng	zeledon2		
675	123	10	a	a.DET.INDEF				REB	eng	zeledon2		
676	123	11	new	new.ADJ				REB	eng	zeledon2		
677	123	12	file	file.N.SG				REB	eng	zeledon2		
678	123	13	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
679	123	14	know	know.V.2SP.PRES				REB	eng	zeledon2		
680	123	15	request	request.SV.INFIN				REB	eng	zeledon2		
681	123	16	title	title.N.SG				REB	eng	zeledon2		
682	123	17	.					REB	999	zeledon2		
683	124	1	right	right.ADJ				MAT	eng	zeledon2		
684	124	2	.					MAT	999	zeledon2		
685	125	1	ok	unk				REB	eng	zeledon2		
686	125	2	then	then.ADV				REB	eng	zeledon2		
687	125	3	for	for.PREP				REB	eng	zeledon2		
688	125	4	the	the.DET.DEF				REB	eng	zeledon2		
689	125	5	the	the.DET.DEF				REB	eng	zeledon2		
690	125	6	broker	broker.N.SG				REB	eng	zeledon2		
691	125	7	um	um.IM				REB	eng	zeledon2		
692	125	8	the	the.DET.DEF				REB	eng	zeledon2		
693	125	9	realtors	realtor.N.PL				REB	eng	zeledon2		
694	125	10	don't	do.V.12S13P.PRES+NEG				REB	eng	zeledon2		
695	125	11	have	have.V.INFIN				REB	eng	zeledon2		
696	125	12	to	to.PREP				REB	eng	zeledon2		
697	125	13	input	input.N.SG				REB	eng	zeledon2		
698	125	14	their	their.ADJ.POSS.3P				REB	eng	zeledon2		
699	125	15	own	own.PRON				REB	eng	zeledon2		
700	125	16	listings	unk				REB	eng	zeledon2		
701	125	17	I	I.PRON.SUB.1S				REB	eng	zeledon2		
702	125	18	input	input.N.SG				REB	eng	zeledon2		
703	125	19	them	them.PRON.OBJ.3P				REB	eng	zeledon2		
704	125	20	for	for.PREP				REB	eng	zeledon2		
705	125	21	them	them.PRON.OBJ.3P				REB	eng	zeledon2		
706	125	22	.					REB	999	zeledon2		
707	126	1	mmhm	mmhm.IM				MAT	eng	zeledon2		
708	126	2	.					MAT	999	zeledon2		
709	127	1	oh	oh.IM				MAT	eng	zeledon2		
710	127	2	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
711	127	3	see	see.V.1S.PRES				MAT	eng	zeledon2		
712	127	4	.					MAT	999	zeledon2		
713	128	1	so	so.ADV				REB	eng	zeledon2		
714	128	2	if	if.CONJ				REB	eng	zeledon2		
715	128	3	a	a.DET.INDEF				REB	eng	zeledon2		
716	128	4	house	house.N.SG				REB	eng	zeledon2		
717	128	5	is	is.V.3S.PRES				REB	eng	zeledon2		
718	128	6	going	go.V.PRESPART				REB	eng	zeledon2		
719	128	7	up	up.ADV				REB	eng	zeledon2		
720	128	8	for	for.PREP				REB	eng	zeledon2		
721	128	9	sale	sale.N.SG				REB	eng	zeledon2		
722	128	10	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
723	128	11	know	know.V.2SP.PRES				REB	eng	zeledon2		
724	128	12	they	they.PRON.SUB.3P				REB	eng	zeledon2		
725	128	13	bring	bring.V.3P.PRES				REB	eng	zeledon2		
726	128	14	me	me.PRON.INDIR.1S				REB	eng	zeledon2		
727	128	15	the	the.DET.DEF				REB	eng	zeledon2		
728	128	16	listing	list.N.SG+ASV				REB	eng	zeledon2		
729	128	17	I	I.PRON.SUB.1S				REB	eng	zeledon2		
730	128	18	input	input.N.SG				REB	eng	zeledon2		
731	128	19	it	it.PRON.SUB.3S				REB	eng	zeledon2		
732	128	20	into	into.PREP				REB	eng	zeledon2		
733	128	21	this	this.DEM.NEAR.SG				REB	eng	zeledon2		
734	128	22	M_L_S	name				REB	eng	zeledon2		
735	128	23	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
736	128	24	the	the.DET.DEF				REB	eng	zeledon2		
737	128	25	system	system.N.SG				REB	eng	zeledon2		
738	128	26	or	or.CONJ				REB	eng	zeledon2		
739	128	27	whatever	whatever.REL				REB	eng	zeledon2		
740	128	28	.					REB	999	zeledon2		
741	129	1	yeah	yeah.ADV				MAT	eng	zeledon2		
742	129	2	yeah	yeah.ADV				MAT	eng	zeledon2		
743	129	3	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
744	129	4	know	know.V.1S.PRES				MAT	eng	zeledon2		
745	129	5	what	what.REL				MAT	eng	zeledon2		
746	129	6	you're	you.PRON.SUB.2SP+BE.V.PRES				MAT	eng	zeledon2		
747	129	7	doing	do.V.PRESPART				MAT	eng	zeledon2		
748	129	8	now	now.ADV				MAT	eng	zeledon2		
749	129	9	.					MAT	999	zeledon2		
750	130	1	and	and.CONJ				REB	eng	zeledon2		
751	130	2	um	um.IM				REB	eng	zeledon2		
752	130	3	.					REB	999	zeledon2		
753	131	1	most	most.ADJ				REB	eng	zeledon2		
754	131	2	of	of.PREP				REB	eng	zeledon2		
755	131	3	them	them.PRON.OBJ.3P				REB	eng	zeledon2		
756	131	4	don't	do.V.12S13P.PRES+NEG				REB	eng	zeledon2		
757	131	5	know	know.V.INFIN				REB	eng	zeledon2		
758	131	6	what	what.REL				REB	eng	zeledon2		
759	131	7	they're	they.PRON.SUB.3P+BE.V.PRES				REB	eng	zeledon2		
760	131	8	doing	do.V.PRESPART				REB	eng	zeledon2		
761	131	9	.					REB	999	zeledon2		
762	132	1	they	they.PRON.SUB.3P				REB	eng	zeledon2		
763	132	2	don't	do.V.3P.PRES+NEG				REB	eng	zeledon2		
764	132	3	know	know.V.INFIN				REB	eng	zeledon2		
765	132	4	the	the.DET.DEF				REB	eng	zeledon2		
766	132	5	forms	form.N.PL				REB	eng	zeledon2		
767	132	6	.					REB	999	zeledon2		
768	133	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
769	133	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
770	133	3	really	real.ADJ+ADV				REB	eng	zeledon2		
771	133	4	bad	bad.ADJ				REB	eng	zeledon2		
772	133	5	.					REB	999	zeledon2		
773	134	1	because	because.CONJ				REB	eng	zeledon2		
774	134	2	I	I.PRON.SUB.1S				REB	eng	zeledon2		
775	134	3	.					REB	999	zeledon2		
776	135	1	If	name				REB	eng	zeledon2		
777	135	2	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
778	135	3	see	see.V.2SP.PRES				REB	eng	zeledon2		
779	135	4	I	I.PRON.SUB.1S				REB	eng	zeledon2		
780	135	5	have	have.V.1S.PRES				REB	eng	zeledon2		
781	135	6	so	so.ADV				REB	eng	zeledon2		
782	135	7	much	much.ADJ				REB	eng	zeledon2		
783	135	8	to	to.PREP				REB	eng	zeledon2		
784	135	9	do	do.V.INFIN				REB	eng	zeledon2		
785	135	10	that	that.CONJ.[or].that.DEM.FAR				REB	eng	zeledon2		
786	135	11	when	when.CONJ				REB	eng	zeledon2		
787	135	12	they	they.PRON.SUB.3P				REB	eng	zeledon2		
788	135	13	come	come.V.3P.PRES				REB	eng	zeledon2		
789	135	14	to	to.PREP				REB	eng	zeledon2		
790	135	15	me	me.PRON.OBJ.1S				REB	eng	zeledon2		
791	135	16	and	and.CONJ				REB	eng	zeledon2		
792	135	17	they	they.PRON.SUB.3P				REB	eng	zeledon2		
793	135	18	tell	tell.V.3P.PRES				REB	eng	zeledon2		
794	135	19	me	me.PRON.OBJ.1S				REB	eng	zeledon2		
795	135	20	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
796	135	21	know	know.V.2SP.PRES				REB	eng	zeledon2		
797	135	22	how	how.ADV				REB	eng	zeledon2		
798	135	23	to	to.PREP				REB	eng	zeledon2		
799	135	24	do	do.V.INFIN				REB	eng	zeledon2		
800	135	25	their	their.ADJ.POSS.3P				REB	eng	zeledon2		
801	135	26	job	job.N.SG				REB	eng	zeledon2		
802	135	27	it	it.PRON.SUB.3S				REB	eng	zeledon2		
803	135	28	annoys	annoy.V.3S.PRES				REB	eng	zeledon2		
804	135	29	me	me.PRON.OBJ.1S				REB	eng	zeledon2		
805	135	30	.					REB	999	zeledon2		
806	136	1	because	because.CONJ				REB	eng	zeledon2		
807	136	2	I	I.PRON.SUB.1S				REB	eng	zeledon2		
808	136	3	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
809	136	4	have	have.V.INFIN				REB	eng	zeledon2		
810	136	5	time	time.N.SG				REB	eng	zeledon2		
811	136	6	to	to.PREP				REB	eng	zeledon2		
812	136	7	babysit	unk				REB	eng	zeledon2		
813	136	8	them	them.PRON.OBJ.3P				REB	eng	zeledon2		
814	136	9	.					REB	999	zeledon2		
815	137	1	.					MAT	999	zeledon2		
816	138	1	what	what.REL				REB	eng	zeledon2		
817	138	2	happened	happen.V.PAST				REB	eng	zeledon2		
818	138	3	?					REB	999	zeledon2		
819	139	1	your	your.ADJ.POSS.2SP				MAT	eng	zeledon2		
820	139	2	Cuban	name				MAT	eng	zeledon2		
821	139	3	comes	comes.N.SG.[or].come.SV.INFIN+PV				MAT	eng	zeledon2		
822	139	4	out	out.ADV				MAT	eng	zeledon2		
823	139	5	.					MAT	999	zeledon2		
824	140	1	yeah	yeah.ADV				REB	eng	zeledon2		
825	140	2	.					REB	999	zeledon2		
826	141	1	and	and.CONJ				REB	eng	zeledon2		
827	141	2	then	then.ADV				REB	eng	zeledon2		
828	141	3	um	um.IM				REB	eng	zeledon2		
829	141	4	like	like.CONJ.[or].like.SV.INFIN				REB	eng	zeledon2		
830	141	5	if	if.CONJ				REB	eng	zeledon2		
831	141	6	I	I.PRON.SUB.1S				REB	eng	zeledon2		
832	141	7	have	have.V.1S.PRES				REB	eng	zeledon2		
833	141	8	if	if.CONJ				REB	eng	zeledon2		
834	141	9	I	I.PRON.SUB.1S				REB	eng	zeledon2		
835	141	10	have	have.V.1S.PRES				REB	eng	zeledon2		
836	141	11	to	to.PREP				REB	eng	zeledon2		
837	141	12	go	go.V.INFIN				REB	eng	zeledon2		
838	141	13	to	to.PREP				REB	eng	zeledon2		
839	141	14	the	the.DET.DEF				REB	eng	zeledon2		
840	141	15	bank	bank.N.SG				REB	eng	zeledon2		
841	141	16	to	to.PREP				REB	eng	zeledon2		
842	141	17	do	do.V.INFIN				REB	eng	zeledon2		
843	141	18	deposits	deposit.V.INFIN+PV				REB	eng	zeledon2		
844	141	19	.					REB	999	zeledon2		
845	142	1	yeah	yeah.ADV				REB	eng	zeledon2		
846	142	2	actually	actual.ADJ+ADV				REB	eng	zeledon2		
847	142	3	um	um.IM				REB	eng	zeledon2		
848	142	4	like	like.CONJ.[or].like.SV.INFIN				REB	eng	zeledon2		
849	142	5	last	last.ADJ				REB	eng	zeledon2		
850	142	6	week	week.N.SG				REB	eng	zeledon2		
851	142	7	I	I.PRON.SUB.1S				REB	eng	zeledon2		
852	142	8	had	had.V.PAST				REB	eng	zeledon2		
853	142	9	interviewed	interview.N.SG+AV				REB	eng	zeledon2		
854	142	10	um	um.IM				REB	eng	zeledon2		
855	142	11	back	back.ADV				REB	eng	zeledon2		
856	142	12	in	in.PREP				REB	eng	zeledon2		
857	142	13	November	name				REB	eng	zeledon2		
858	142	14	I	I.PRON.SUB.1S				REB	eng	zeledon2		
859	142	15	had	had.V.PAST				REB	eng	zeledon2		
860	142	16	interviewed	interview.N.SG+AV				REB	eng	zeledon2		
861	142	17	with	with.PREP				REB	eng	zeledon2		
862	142	18	an	an.DET.INDEF				REB	eng	zeledon2		
863	142	19	insurance	insurance.N.SG				REB	eng	zeledon2		
864	142	20	company	company.N.SG				REB	eng	zeledon2		
865	142	21	and	and.CONJ				REB	eng	zeledon2		
866	142	22	this	this.DEM.NEAR.SG				REB	eng	zeledon2		
867	142	23	lady	lady.N.SG				REB	eng	zeledon2		
868	142	24	she	she.PRON.SUB.F.3S				REB	eng	zeledon2		
869	142	25	emailed	unk				REB	eng	zeledon2		
870	142	26	me	me.PRON.OBJ.1S				REB	eng	zeledon2		
871	142	27	she	she.PRON.SUB.F.3S				REB	eng	zeledon2		
872	142	28	emailed	unk				REB	eng	zeledon2		
873	142	29	me	me.PRON.OBJ.1S				REB	eng	zeledon2		
874	142	30	out	out.ADV				REB	eng	zeledon2		
875	142	31	of	of.PREP				REB	eng	zeledon2		
876	142	32	nowhere	nowhere.ADV				REB	eng	zeledon2		
877	142	33	last	last.ADJ				REB	eng	zeledon2		
878	142	34	week	week.N.SG				REB	eng	zeledon2		
879	142	35	and	and.CONJ				REB	eng	zeledon2		
880	142	36	told	told.AV.PAST				REB	eng	zeledon2		
881	142	37	me	me.PRON.OBJ.1S				REB	eng	zeledon2		
882	142	38	oh	oh.IM				REB	eng	zeledon2		
883	142	39	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
884	142	40	know	know.V.2SP.PRES				REB	eng	zeledon2		
885	142	41	are	are.V.123P.PRES				REB	eng	zeledon2		
886	142	42	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
887	142	43	happy	happy.ADJ				REB	eng	zeledon2		
888	142	44	where	where.REL				REB	eng	zeledon2		
889	142	45	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
890	142	46	are	are.V.2SP.PRES				REB	eng	zeledon2		
891	142	47	because	because.CONJ				REB	eng	zeledon2		
892	142	48	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
893	142	49	know	know.V.2SP.PRES				REB	eng	zeledon2		
894	142	50	the	the.DET.DEF				REB	eng	zeledon2		
895	142	51	girl	girl.N.SG				REB	eng	zeledon2		
896	142	52	that	that.CONJ				REB	eng	zeledon2		
897	142	53	we	we.PRON.SUB.1P				REB	eng	zeledon2		
898	142	54	hired	hire.V.PAST				REB	eng	zeledon2		
899	142	55	back	back.ADV				REB	eng	zeledon2		
900	142	56	in	in.PREP				REB	eng	zeledon2		
901	142	57	November	name				REB	eng	zeledon2		
902	142	58	she	she.PRON.SUB.F.3S				REB	eng	zeledon2		
903	142	59	has	ha.IM+V 3S PRES.[or].has.V.3S.PRES				REB	eng	zeledon2		
904	142	60	been	been.V.PASTPART				REB	eng	zeledon2		
905	142	61	promoted	unk				REB	eng	zeledon2		
906	142	62	.					REB	999	zeledon2		
907	143	1	mmhm	mmhm.IM				MAT	eng	zeledon2		
908	143	2	.					MAT	999	zeledon2		
909	144	1	are	are.V.123P.PRES				REB	eng	zeledon2		
910	144	2	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
911	144	3	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
912	144	4	know	know.V.2SP.PRES				REB	eng	zeledon2		
913	144	5	interested	interest.N.SG+AV				REB	eng	zeledon2		
914	144	6	in	in.PREP				REB	eng	zeledon2		
915	144	7	and	and.CONJ				REB	eng	zeledon2		
916	144	8	I	I.PRON.SUB.1S				REB	eng	zeledon2		
917	144	9	was	was.V.13S.PAST				REB	eng	zeledon2		
918	144	10	like	like.CONJ				REB	eng	zeledon2		
919	144	11	.					REB	999	zeledon2		
920	145	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
921	145	2	wrote	wrote.V.1S.PRES				REB	eng	zeledon2		
922	145	3	back	back.ADV				REB	eng	zeledon2		
923	145	4	to	to.PREP				REB	eng	zeledon2		
924	145	5	her	her.ADJ.POSS.F.3S.[or].her.PRON.OBJ.F.3S				REB	eng	zeledon2		
925	145	6	I	I.PRON.SUB.1S				REB	eng	zeledon2		
926	145	7	was	was.V.13S.PAST				REB	eng	zeledon2		
927	145	8	like	like.CONJ				REB	eng	zeledon2		
928	145	9	well	well.ADV				REB	eng	zeledon2		
929	145	10	I'm	I.PRON.SUB.1S+BE.V.PRES				REB	eng	zeledon2		
930	145	11	not	not.ADV				REB	eng	zeledon2		
931	145	12	really	real.ADJ+ADV				REB	eng	zeledon2		
932	145	13	happy	happy.ADJ				REB	eng	zeledon2		
933	145	14	where	where.REL				REB	eng	zeledon2		
934	145	15	I	I.PRON.SUB.1S				REB	eng	zeledon2		
